family,dimension,source,item_seq,expert_mean_score
ULM,Completeness,Human,64,5.0
ULM,Completeness,Human,65,5.0
ULM,Completeness,Human,66,5.0
ULM,Completeness,Human,67,5.0
ULM,Completeness,Human,68,5.0
ULM,Completeness,Human,69,5.0
ULM,Completeness,Human,70,5.0
ULM,Completeness,MAS,1,5.0
ULM,Completeness,MAS,2,3.6666666666666665
ULM,Completeness,MAS,3,3.6666666666666665
ULM,Completeness,MAS,4,5.0
ULM,Completeness,MAS,5,3.6666666666666665
ULM,Completeness,MAS,6,3.6666666666666665
ULM,Completeness,MAS,7,5.0
ULM,Completeness,MAS,8,5.0
ULM,Completeness,MAS,9,5.0
ULM,Completeness,MAS,10,5.0
ULM,Completeness,MAS,11,5.0
ULM,Completeness,MAS,12,5.0
ULM,Completeness,MAS,13,5.0
ULM,Completeness,MAS,14,5.0
ULM,Completeness,MAS,15,5.0
ULM,Completeness,MAS,16,5.0
ULM,Completeness,MAS,17,5.0
ULM,Completeness,MAS,18,5.0
ULM,Completeness,MAS,19,5.0
ULM,Completeness,MAS,20,5.0
ULM,Completeness,MAS,21,5.0
ULM,Completeness,MAS,22,5.0
ULM,Completeness,MAS,23,5.0
ULM,Completeness,MAS,24,5.0
ULM,Completeness,MAS,25,5.0
ULM,Completeness,MAS,26,5.0
ULM,Completeness,MAS,27,5.0
ULM,Completeness,MAS,28,5.0
ULM,Completeness,MAS,29,5.0
ULM,Completeness,MAS,30,5.0
ULM,Completeness,MAS,31,5.0
ULM,Completeness,MAS,32,5.0
ULM,Completeness,MAS,33,5.0
ULM,Completeness,MAS,34,5.0
ULM,Completeness,MAS,35,5.0
ULM,Completeness,MAS,36,5.0
ULM,Completeness,MAS,37,3.6666666666666665
ULM,Completeness,MAS,38,3.6666666666666665
ULM,Completeness,MAS,39,3.6666666666666665
ULM,Completeness,MAS,40,5.0
ULM,Completeness,MAS,41,5.0
ULM,Completeness,MAS,42,4.333333333333333
ULM,Completeness,MAS,43,2.3333333333333335
ULM,Completeness,MAS,44,3.0
ULM,Completeness,MAS,45,4.333333333333333
ULM,Completeness,MAS,46,5.0
ULM,Completeness,MAS,47,5.0
ULM,Completeness,MAS,48,5.0
ULM,Completeness,MAS,49,2.3333333333333335
ULM,Completeness,MAS,50,5.0
ULM,Completeness,MAS,51,3.6666666666666665
ULM,Completeness,MAS,52,3.6666666666666665
ULM,Completeness,MAS,53,3.6666666666666665
ULM,Completeness,MAS,54,5.0
ULM,Completeness,MAS,55,5.0
ULM,Completeness,MAS,56,5.0
ULM,Completeness,MAS,57,5.0
ULM,Completeness,MAS,58,5.0
ULM,Completeness,MAS,59,5.0
ULM,Completeness,MAS,60,5.0
ULM,Completeness,MAS,61,5.0
ULM,Completeness,MAS,62,5.0
ULM,Completeness,MAS,63,5.0
ULM,Completeness,MAS,64,5.0
ULM,Completeness,MAS,65,5.0
ULM,Completeness,MAS,66,5.0
ULM,Completeness,MAS,67,5.0
ULM,Completeness,MAS,68,2.6666666666666665
ULM,Completeness,MAS,69,2.6666666666666665
ULM,Completeness,MAS,70,2.6666666666666665
ULM,Correctness,Human,1,5.0
ULM,Correctness,Human,2,5.0
ULM,Correctness,Human,3,5.0
ULM,Correctness,Human,4,5.0
ULM,Correctness,Human,5,5.0
ULM,Correctness,Human,6,5.0
ULM,Correctness,Human,7,5.0
ULM,Correctness,Human,8,4.0
ULM,Correctness,Human,9,5.0
ULM,Correctness,Human,10,5.0
ULM,Correctness,Human,11,5.0
ULM,Correctness,Human,12,5.0
ULM,Correctness,Human,13,5.0
ULM,Correctness,Human,14,5.0
ULM,Correctness,Human,15,5.0
ULM,Correctness,Human,16,5.0
ULM,Correctness,Human,17,5.0
ULM,Correctness,Human,18,5.0
ULM,Correctness,Human,19,5.0
ULM,Correctness,Human,20,5.0
ULM,Correctness,Human,21,5.0
ULM,Correctness,Human,22,5.0
ULM,Correctness,Human,23,5.0
ULM,Correctness,Human,24,5.0
ULM,Correctness,Human,25,5.0
ULM,Correctness,Human,26,5.0
ULM,Correctness,Human,27,5.0
ULM,Correctness,Human,28,5.0
ULM,Correctness,Human,29,5.0
ULM,Correctness,Human,30,5.0
ULM,Correctness,Human,31,5.0
ULM,Correctness,Human,32,5.0
ULM,Correctness,Human,33,5.0
ULM,Correctness,Human,34,5.0
ULM,Correctness,Human,35,5.0
ULM,Correctness,Human,36,5.0
ULM,Correctness,Human,37,5.0
ULM,Correctness,Human,38,5.0
ULM,Correctness,Human,39,5.0
ULM,Correctness,Human,40,5.0
ULM,Correctness,Human,41,5.0
ULM,Correctness,Human,42,5.0
ULM,Correctness,Human,43,5.0
ULM,Correctness,Human,44,5.0
ULM,Correctness,Human,45,5.0
ULM,Correctness,Human,46,5.0
ULM,Correctness,Human,47,5.0
ULM,Correctness,Human,48,5.0
ULM,Correctness,Human,49,5.0
ULM,Correctness,Human,50,5.0
ULM,Correctness,Human,51,5.0
ULM,Correctness,Human,52,5.0
ULM,Correctness,Human,53,5.0
ULM,Correctness,Human,54,5.0
ULM,Correctness,Human,55,5.0
ULM,Correctness,Human,56,5.0
ULM,Correctness,Human,57,5.0
ULM,Correctness,Human,58,5.0
ULM,Correctness,Human,59,5.0
ULM,Correctness,Human,60,5.0
ULM,Correctness,Human,61,5.0
ULM,Correctness,Human,62,5.0
ULM,Correctness,Human,63,5.0
ULM,Correctness,Human,64,5.0
ULM,Correctness,Human,65,5.0
ULM,Correctness,Human,66,5.0
ULM,Correctness,Human,67,5.0
ULM,Correctness,Human,68,5.0
ULM,Correctness,Human,69,5.0
ULM,Correctness,Human,70,5.0
ULM,Correctness,MAS,1,5.0
ULM,Correctness,MAS,2,5.0
ULM,Correctness,MAS,3,5.0
ULM,Correctness,MAS,4,5.0
ULM,Correctness,MAS,5,5.0
ULM,Correctness,MAS,6,5.0
ULM,Correctness,MAS,7,5.0
ULM,Correctness,MAS,8,5.0
ULM,Correctness,MAS,9,5.0
ULM,Correctness,MAS,10,5.0
ULM,Correctness,MAS,11,5.0
ULM,Correctness,MAS,12,5.0
ULM,Correctness,MAS,13,5.0
ULM,Correctness,MAS,14,5.0
ULM,Correctness,MAS,15,5.0
ULM,Correctness,MAS,16,5.0
ULM,Correctness,MAS,17,5.0
ULM,Correctness,MAS,18,5.0
ULM,Correctness,MAS,19,5.0
ULM,Correctness,MAS,20,5.0
ULM,Correctness,MAS,21,5.0
ULM,Correctness,MAS,22,5.0
ULM,Correctness,MAS,23,5.0
ULM,Correctness,MAS,24,5.0
ULM,Correctness,MAS,25,5.0
ULM,Correctness,MAS,26,5.0
ULM,Correctness,MAS,27,5.0
ULM,Correctness,MAS,28,5.0
ULM,Correctness,MAS,29,5.0
ULM,Correctness,MAS,30,5.0
ULM,Correctness,MAS,31,5.0
ULM,Correctness,MAS,32,5.0
ULM,Correctness,MAS,33,5.0
ULM,Correctness,MAS,34,5.0
ULM,Correctness,MAS,35,5.0
ULM,Correctness,MAS,36,5.0
ULM,Correctness,MAS,37,5.0
ULM,Correctness,MAS,38,5.0
ULM,Correctness,MAS,39,5.0
ULM,Correctness,MAS,40,5.0
ULM,Correctness,MAS,41,5.0
ULM,Correctness,MAS,42,5.0
ULM,Correctness,MAS,43,5.0
ULM,Correctness,MAS,44,5.0
ULM,Correctness,MAS,45,5.0
ULM,Correctness,MAS,46,5.0
ULM,Correctness,MAS,47,4.666666666666667
ULM,Correctness,MAS,48,5.0
ULM,Correctness,MAS,49,5.0
ULM,Correctness,MAS,50,5.0
ULM,Correctness,MAS,51,5.0
ULM,Correctness,MAS,52,5.0
ULM,Correctness,MAS,53,5.0
ULM,Correctness,MAS,54,5.0
ULM,Correctness,MAS,55,5.0
ULM,Correctness,MAS,56,5.0
ULM,Correctness,MAS,57,5.0
ULM,Correctness,MAS,58,5.0
ULM,Correctness,MAS,59,5.0
ULM,Correctness,MAS,60,5.0
ULM,Correctness,MAS,61,5.0
ULM,Correctness,MAS,62,5.0
ULM,Correctness,MAS,63,5.0
ULM,Correctness,MAS,64,5.0
ULM,Correctness,MAS,65,5.0
ULM,Correctness,MAS,66,5.0
ULM,Correctness,MAS,67,5.0
ULM,Correctness,MAS,68,5.0
ULM,Correctness,MAS,69,5.0
ULM,Correctness,MAS,70,5.0
ULM,Solvability,Human,1,5.0
ULM,Solvability,Human,2,5.0
ULM,Solvability,Human,3,5.0
ULM,Solvability,Human,4,5.0
ULM,Solvability,Human,5,5.0
ULM,Solvability,Human,6,5.0
ULM,Solvability,Human,7,5.0
ULM,Solvability,Human,8,4.333333333333333
ULM,Solvability,Human,9,5.0
ULM,Solvability,Human,10,5.0
ULM,Solvability,Human,11,5.0
ULM,Solvability,Human,12,5.0
ULM,Solvability,Human,13,5.0
ULM,Solvability,Human,14,5.0
ULM,Solvability,Human,15,5.0
ULM,Solvability,Human,16,5.0
ULM,Solvability,Human,17,5.0
ULM,Solvability,Human,18,5.0
ULM,Solvability,Human,19,5.0
ULM,Solvability,Human,20,5.0
ULM,Solvability,Human,21,5.0
ULM,Solvability,Human,22,5.0
ULM,Solvability,Human,23,5.0
ULM,Solvability,Human,24,5.0
ULM,Solvability,Human,25,5.0
ULM,Solvability,Human,26,5.0
ULM,Solvability,Human,27,5.0
ULM,Solvability,Human,28,5.0
ULM,Solvability,Human,29,5.0
ULM,Solvability,Human,30,5.0
ULM,Solvability,Human,31,5.0
ULM,Solvability,Human,32,5.0
ULM,Solvability,Human,33,5.0
ULM,Solvability,Human,34,5.0
ULM,Solvability,Human,35,5.0
ULM,Solvability,Human,36,5.0
ULM,Solvability,Human,37,5.0
ULM,Solvability,Human,38,5.0
ULM,Solvability,Human,39,5.0
ULM,Solvability,Human,40,5.0
ULM,Solvability,Human,41,5.0
ULM,Solvability,Human,42,5.0
ULM,Solvability,Human,43,5.0
ULM,Solvability,Human,44,5.0
ULM,Solvability,Human,45,5.0
ULM,Solvability,Human,46,5.0
ULM,Solvability,Human,47,5.0
ULM,Solvability,Human,48,5.0
ULM,Solvability,Human,49,5.0
ULM,Solvability,Human,50,5.0
ULM,Solvability,Human,51,5.0
ULM,Solvability,Human,52,5.0
ULM,Solvability,Human,53,5.0
ULM,Solvability,Human,54,5.0
ULM,Solvability,Human,55,5.0
ULM,Solvability,Human,56,5.0
ULM,Solvability,Human,57,5.0
ULM,Solvability,Human,58,5.0
ULM,Solvability,Human,59,5.0
ULM,Solvability,Human,60,5.0
ULM,Solvability,Human,61,5.0
ULM,Solvability,Human,62,5.0
ULM,Solvability,Human,63,5.0
ULM,Solvability,Human,64,5.0
ULM,Solvability,Human,65,5.0
ULM,Solvability,Human,66,5.0
ULM,Solvability,Human,67,5.0
ULM,Solvability,Human,68,5.0
ULM,Solvability,Human,69,5.0
ULM,Solvability,Human,70,5.0
ULM,Solvability,MAS,1,5.0
ULM,Solvability,MAS,2,5.0
ULM,Solvability,MAS,3,5.0
ULM,Solvability,MAS,4,5.0
ULM,Solvability,MAS,5,5.0
ULM,Solvability,MAS,6,5.0
ULM,Solvability,MAS,7,5.0
ULM,Solvability,MAS,8,5.0
ULM,Solvability,MAS,9,5.0
ULM,Solvability,MAS,10,5.0
ULM,Solvability,MAS,11,5.0
ULM,Solvability,MAS,12,5.0
ULM,Solvability,MAS,13,5.0
ULM,Solvability,MAS,14,5.0
ULM,Solvability,MAS,15,5.0
ULM,Solvability,MAS,16,5.0
ULM,Solvability,MAS,17,5.0
ULM,Solvability,MAS,18,5.0
ULM,Solvability,MAS,19,5.0
ULM,Solvability,MAS,20,5.0
ULM,Solvability,MAS,21,4.666666666666667
ULM,Solvability,MAS,22,5.0
ULM,Solvability,MAS,23,5.0
ULM,Solvability,MAS,24,5.0
ULM,Solvability,MAS,25,5.0
ULM,Solvability,MAS,26,5.0
ULM,Solvability,MAS,27,5.0
ULM,Solvability,MAS,28,5.0
ULM,Solvability,MAS,29,5.0
ULM,Solvability,MAS,30,5.0
ULM,Solvability,MAS,31,5.0
ULM,Solvability,MAS,32,5.0
ULM,Solvability,MAS,33,5.0
ULM,Solvability,MAS,34,5.0
ULM,Solvability,MAS,35,5.0
ULM,Solvability,MAS,36,5.0
ULM,Solvability,MAS,37,5.0
ULM,Solvability,MAS,38,5.0
ULM,Solvability,MAS,39,5.0
ULM,Solvability,MAS,40,5.0
ULM,Solvability,MAS,41,5.0
ULM,Solvability,MAS,42,5.0
ULM,Solvability,MAS,43,5.0
ULM,Solvability,MAS,44,5.0
ULM,Solvability,MAS,45,3.6666666666666665
ULM,Solvability,MAS,46,5.0
ULM,Solvability,MAS,47,5.0
ULM,Solvability,MAS,48,5.0
ULM,Solvability,MAS,49,5.0
ULM,Solvability,MAS,50,5.0
ULM,Solvability,MAS,51,5.0
ULM,Solvability,MAS,52,5.0
ULM,Solvability,MAS,53,5.0
ULM,Solvability,MAS,54,5.0
ULM,Solvability,MAS,55,5.0
ULM,Solvability,MAS,56,5.0
ULM,Solvability,MAS,57,5.0
ULM,Solvability,MAS,58,5.0
ULM,Solvability,MAS,59,5.0
ULM,Solvability,MAS,60,5.0
ULM,Solvability,MAS,61,5.0
ULM,Solvability,MAS,62,5.0
ULM,Solvability,MAS,63,5.0
ULM,Solvability,MAS,64,5.0
ULM,Solvability,MAS,65,5.0
ULM,Solvability,MAS,66,5.0
ULM,Solvability,MAS,67,5.0
ULM,Solvability,MAS,68,5.0
ULM,Solvability,MAS,69,5.0
ULM,Solvability,MAS,70,5.0
ULM,Absoluteness,Human,1,5.0
ULM,Absoluteness,Human,2,5.0
ULM,Absoluteness,Human,3,5.0
ULM,Absoluteness,Human,4,5.0
ULM,Absoluteness,Human,5,5.0
ULM,Absoluteness,Human,6,5.0
ULM,Absoluteness,Human,7,5.0
ULM,Absoluteness,Human,8,4.666666666666667
ULM,Absoluteness,Human,9,5.0
ULM,Absoluteness,Human,10,5.0
ULM,Absoluteness,Human,11,5.0
ULM,Absoluteness,Human,12,5.0
ULM,Absoluteness,Human,13,5.0
ULM,Absoluteness,Human,14,5.0
ULM,Absoluteness,Human,15,5.0
ULM,Absoluteness,Human,16,5.0
ULM,Absoluteness,Human,17,5.0
ULM,Absoluteness,Human,18,5.0
ULM,Absoluteness,Human,19,5.0
ULM,Absoluteness,Human,20,5.0
ULM,Absoluteness,Human,21,5.0
ULM,Absoluteness,Human,22,5.0
ULM,Absoluteness,Human,23,5.0
ULM,Absoluteness,Human,24,5.0
ULM,Absoluteness,Human,25,5.0
ULM,Absoluteness,Human,26,5.0
ULM,Absoluteness,Human,27,5.0
ULM,Absoluteness,Human,28,5.0
ULM,Absoluteness,Human,29,4.666666666666667
ULM,Absoluteness,Human,30,5.0
ULM,Absoluteness,Human,31,5.0
ULM,Absoluteness,Human,32,5.0
ULM,Absoluteness,Human,33,5.0
ULM,Absoluteness,Human,34,5.0
ULM,Absoluteness,Human,35,5.0
ULM,Absoluteness,Human,36,5.0
ULM,Absoluteness,Human,37,5.0
ULM,Absoluteness,Human,38,5.0
ULM,Absoluteness,Human,39,5.0
ULM,Absoluteness,Human,40,5.0
ULM,Absoluteness,Human,41,5.0
ULM,Absoluteness,Human,42,5.0
ULM,Absoluteness,Human,43,5.0
ULM,Absoluteness,Human,44,5.0
ULM,Absoluteness,Human,45,5.0
ULM,Absoluteness,Human,46,4.666666666666667
ULM,Absoluteness,Human,47,4.666666666666667
ULM,Absoluteness,Human,48,5.0
ULM,Absoluteness,Human,49,4.666666666666667
ULM,Absoluteness,Human,50,5.0
ULM,Absoluteness,Human,51,5.0
ULM,Absoluteness,Human,52,5.0
ULM,Absoluteness,Human,53,5.0
ULM,Absoluteness,Human,54,5.0
ULM,Absoluteness,Human,55,5.0
ULM,Absoluteness,Human,56,5.0
ULM,Absoluteness,Human,57,5.0
ULM,Absoluteness,Human,58,5.0
ULM,Absoluteness,Human,59,5.0
ULM,Absoluteness,Human,60,4.666666666666667
ULM,Absoluteness,Human,61,5.0
ULM,Absoluteness,Human,62,5.0
ULM,Absoluteness,Human,63,5.0
ULM,Absoluteness,Human,64,5.0
ULM,Absoluteness,Human,65,5.0
ULM,Absoluteness,Human,66,5.0
ULM,Absoluteness,Human,67,5.0
ULM,Absoluteness,Human,68,4.666666666666667
ULM,Absoluteness,Human,69,4.666666666666667
ULM,Absoluteness,Human,70,4.666666666666667
ULM,Absoluteness,MAS,1,5.0
ULM,Absoluteness,MAS,2,5.0
ULM,Absoluteness,MAS,3,5.0
ULM,Absoluteness,MAS,4,5.0
ULM,Absoluteness,MAS,5,5.0
ULM,Absoluteness,MAS,6,5.0
ULM,Absoluteness,MAS,7,5.0
ULM,Absoluteness,MAS,8,5.0
ULM,Absoluteness,MAS,9,5.0
ULM,Absoluteness,MAS,10,5.0
ULM,Absoluteness,MAS,11,5.0
ULM,Absoluteness,MAS,12,5.0
ULM,Absoluteness,MAS,13,4.333333333333333
ULM,Absoluteness,MAS,14,5.0
ULM,Absoluteness,MAS,15,5.0
ULM,Absoluteness,MAS,16,5.0
ULM,Absoluteness,MAS,17,5.0
ULM,Absoluteness,MAS,18,5.0
ULM,Absoluteness,MAS,19,5.0
ULM,Absoluteness,MAS,20,5.0
ULM,Absoluteness,MAS,21,5.0
ULM,Absoluteness,MAS,22,5.0
ULM,Absoluteness,MAS,23,5.0
ULM,Absoluteness,MAS,24,5.0
ULM,Absoluteness,MAS,25,5.0
ULM,Absoluteness,MAS,26,5.0
ULM,Absoluteness,MAS,27,5.0
ULM,Absoluteness,MAS,28,5.0
ULM,Absoluteness,MAS,29,5.0
ULM,Absoluteness,MAS,30,5.0
ULM,Absoluteness,MAS,31,5.0
ULM,Absoluteness,MAS,32,5.0
ULM,Absoluteness,MAS,33,5.0
ULM,Absoluteness,MAS,34,5.0
ULM,Absoluteness,MAS,35,5.0
ULM,Absoluteness,MAS,36,5.0
ULM,Absoluteness,MAS,37,5.0
ULM,Absoluteness,MAS,38,5.0
ULM,Absoluteness,MAS,39,5.0
ULM,Absoluteness,MAS,40,5.0
ULM,Absoluteness,MAS,41,5.0
ULM,Absoluteness,MAS,42,5.0
ULM,Absoluteness,MAS,43,5.0
ULM,Absoluteness,MAS,44,5.0
ULM,Absoluteness,MAS,45,5.0
ULM,Absoluteness,MAS,46,5.0
ULM,Absoluteness,MAS,47,5.0
ULM,Absoluteness,MAS,48,5.0
ULM,Absoluteness,MAS,49,4.666666666666667
ULM,Absoluteness,MAS,50,5.0
ULM,Absoluteness,MAS,51,5.0
ULM,Absoluteness,MAS,52,5.0
ULM,Absoluteness,MAS,53,5.0
ULM,Absoluteness,MAS,54,5.0
ULM,Absoluteness,MAS,55,5.0
ULM,Absoluteness,MAS,56,5.0
ULM,Absoluteness,MAS,57,5.0
ULM,Absoluteness,MAS,58,5.0
ULM,Absoluteness,MAS,59,5.0
ULM,Absoluteness,MAS,60,5.0
ULM,Absoluteness,MAS,61,5.0
ULM,Absoluteness,MAS,62,5.0
ULM,Absoluteness,MAS,63,5.0
ULM,Absoluteness,MAS,64,5.0
ULM,Absoluteness,MAS,65,5.0
ULM,Absoluteness,MAS,66,5.0
ULM,Absoluteness,MAS,67,5.0
ULM,Absoluteness,MAS,68,5.0
ULM,Absoluteness,MAS,69,5.0
ULM,Absoluteness,MAS,70,5.0
ULM,Plausibility,Human,1,2.6666666666666665
ULM,Plausibility,Human,2,2.6666666666666665
ULM,Plausibility,Human,3,2.6666666666666665
ULM,Plausibility,Human,4,2.6666666666666665
ULM,Plausibility,Human,5,2.6666666666666665
ULM,Plausibility,Human,6,2.0
ULM,Plausibility,Human,7,2.6666666666666665
ULM,Plausibility,Human,8,4.333333333333333
ULM,Plausibility,Human,9,3.3333333333333335
ULM,Plausibility,Human,10,3.3333333333333335
ULM,Plausibility,Human,11,3.0
ULM,Plausibility,Human,12,3.3333333333333335
ULM,Plausibility,Human,13,3.3333333333333335
ULM,Plausibility,Human,14,3.3333333333333335
ULM,Plausibility,Human,15,4.0
ULM,Plausibility,Human,16,3.3333333333333335
ULM,Plausibility,Human,17,4.333333333333333
ULM,Plausibility,Human,18,3.3333333333333335
ULM,Plausibility,Human,19,4.0
ULM,Plausibility,Human,20,3.0
ULM,Plausibility,Human,21,3.0
ULM,Plausibility,Human,22,3.3333333333333335
ULM,Plausibility,Human,23,3.6666666666666665
ULM,Plausibility,Human,24,3.6666666666666665
ULM,Plausibility,Human,25,4.0
ULM,Plausibility,Human,26,4.0
ULM,Plausibility,Human,27,4.0
ULM,Plausibility,Human,28,4.0
ULM,Plausibility,Human,29,3.3333333333333335
ULM,Plausibility,Human,30,3.6666666666666665
ULM,Plausibility,Human,31,3.3333333333333335
ULM,Plausibility,Human,32,3.3333333333333335
ULM,Plausibility,Human,33,3.3333333333333335
ULM,Plausibility,Human,34,3.3333333333333335
ULM,Plausibility,Human,35,3.3333333333333335
ULM,Plausibility,Human,36,4.0
ULM,Plausibility,Human,37,4.0
ULM,Plausibility,Human,38,4.0
ULM,Plausibility,Human,39,4.0
ULM,Plausibility,Human,40,4.0
ULM,Plausibility,Human,41,4.0
ULM,Plausibility,Human,42,4.0
ULM,Plausibility,Human,43,4.0
ULM,Plausibility,Human,44,4.333333333333333
ULM,Plausibility,Human,45,4.0
ULM,Plausibility,Human,46,3.3333333333333335
ULM,Plausibility,Human,47,3.6666666666666665
ULM,Plausibility,Human,48,4.0
ULM,Plausibility,Human,49,3.6666666666666665
ULM,Plausibility,Human,50,4.0
ULM,Plausibility,Human,51,3.3333333333333335
ULM,Plausibility,Human,52,3.6666666666666665
ULM,Plausibility,Human,53,3.6666666666666665
ULM,Plausibility,Human,54,3.6666666666666665
ULM,Plausibility,Human,55,4.0
ULM,Plausibility,Human,56,3.6666666666666665
ULM,Plausibility,Human,57,4.0
ULM,Plausibility,Human,58,3.6666666666666665
ULM,Plausibility,Human,59,4.0
ULM,Plausibility,Human,60,3.6666666666666665
ULM,Plausibility,Human,61,4.0
ULM,Plausibility,Human,62,4.0
ULM,Plausibility,Human,63,4.0
ULM,Plausibility,Human,64,4.0
ULM,Plausibility,Human,65,4.0
ULM,Plausibility,Human,66,4.0
ULM,Plausibility,Human,67,4.0
ULM,Plausibility,Human,68,4.333333333333333
ULM,Plausibility,Human,69,4.333333333333333
ULM,Plausibility,Human,70,4.333333333333333
ULM,Plausibility,MAS,1,3.6666666666666665
ULM,Plausibility,MAS,2,3.3333333333333335
ULM,Plausibility,MAS,3,4.333333333333333
ULM,Plausibility,MAS,4,3.3333333333333335
ULM,Plausibility,MAS,5,4.0
ULM,Plausibility,MAS,6,4.0
ULM,Plausibility,MAS,7,4.0
ULM,Plausibility,MAS,8,4.0
ULM,Plausibility,MAS,9,4.666666666666667
ULM,Plausibility,MAS,10,5.0
ULM,Plausibility,MAS,11,4.0
ULM,Plausibility,MAS,12,4.333333333333333
ULM,Plausibility,MAS,13,4.0
ULM,Plausibility,MAS,14,4.0
ULM,Plausibility,MAS,15,4.666666666666667
ULM,Plausibility,MAS,16,4.666666666666667
ULM,Plausibility,MAS,17,4.0
ULM,Plausibility,MAS,18,4.0
ULM,Plausibility,MAS,19,4.0
ULM,Plausibility,MAS,20,3.3333333333333335
ULM,Plausibility,MAS,21,3.3333333333333335
ULM,Plausibility,MAS,22,4.0
ULM,Plausibility,MAS,23,3.3333333333333335
ULM,Plausibility,MAS,24,4.0
ULM,Plausibility,MAS,25,4.0
ULM,Plausibility,MAS,26,4.0
ULM,Plausibility,MAS,27,4.0
ULM,Plausibility,MAS,28,4.0
ULM,Plausibility,MAS,29,4.0
ULM,Plausibility,MAS,30,4.0
ULM,Plausibility,MAS,31,4.0
ULM,Plausibility,MAS,32,4.0
ULM,Plausibility,MAS,33,4.0
ULM,Plausibility,MAS,34,4.0
ULM,Plausibility,MAS,35,4.0
ULM,Plausibility,MAS,36,4.0
ULM,Plausibility,MAS,37,4.0
ULM,Plausibility,MAS,38,4.0
ULM,Plausibility,MAS,39,4.0
ULM,Plausibility,MAS,40,4.0
ULM,Plausibility,MAS,41,4.0
ULM,Plausibility,MAS,42,4.0
ULM,Plausibility,MAS,43,4.0
ULM,Plausibility,MAS,44,4.0
ULM,Plausibility,MAS,45,4.0
ULM,Plausibility,MAS,46,4.0
ULM,Plausibility,MAS,47,4.666666666666667
ULM,Plausibility,MAS,48,4.666666666666667
ULM,Plausibility,MAS,49,4.0
ULM,Plausibility,MAS,50,4.0
ULM,Plausibility,MAS,51,4.0
ULM,Plausibility,MAS,52,4.0
ULM,Plausibility,MAS,53,4.0
ULM,Plausibility,MAS,54,3.3333333333333335
ULM,Plausibility,MAS,55,3.3333333333333335
ULM,Plausibility,MAS,56,3.3333333333333335
ULM,Plausibility,MAS,57,4.0
ULM,Plausibility,MAS,58,4.0
ULM,Plausibility,MAS,59,3.3333333333333335
ULM,Plausibility,MAS,60,4.0
ULM,Plausibility,MAS,61,3.3333333333333335
ULM,Plausibility,MAS,62,3.3333333333333335
ULM,Plausibility,MAS,63,3.3333333333333335
ULM,Plausibility,MAS,64,3.3333333333333335
ULM,Plausibility,MAS,65,4.0
ULM,Plausibility,MAS,66,4.0
ULM,Plausibility,MAS,67,4.0
ULM,Plausibility,MAS,68,4.0
ULM,Plausibility,MAS,69,4.0
ULM,Plausibility,MAS,70,4.0
ULM,Reasoning,Human,1,2.0
ULM,Reasoning,Human,2,1.3333333333333333
ULM,Reasoning,Human,3,1.3333333333333333
ULM,Reasoning,Human,4,1.3333333333333333
ULM,Reasoning,Human,5,1.3333333333333333
ULM,Reasoning,Human,6,1.3333333333333333
ULM,Reasoning,Human,7,1.3333333333333333
ULM,Reasoning,Human,8,3.3333333333333335
ULM,Reasoning,Human,9,1.3333333333333333
ULM,Reasoning,Human,10,1.6666666666666667
ULM,Reasoning,Human,11,2.0
ULM,Reasoning,Human,12,2.0
ULM,Reasoning,Human,13,2.0
ULM,Reasoning,Human,14,2.0
ULM,Reasoning,Human,15,3.0
ULM,Reasoning,Human,16,2.0
ULM,Reasoning,Human,17,3.3333333333333335
ULM,Reasoning,Human,18,2.3333333333333335
ULM,Reasoning,Human,19,3.0
ULM,Reasoning,Human,20,2.0
ULM,Reasoning,Human,21,2.0
ULM,Reasoning,Human,22,2.0
ULM,Reasoning,Human,23,2.0
ULM,Reasoning,Human,24,3.0
ULM,Reasoning,Human,25,2.0
ULM,Reasoning,Human,26,2.6666666666666665
ULM,Reasoning,Human,27,2.6666666666666665
ULM,Reasoning,Human,28,3.0
ULM,Reasoning,Human,29,3.0
ULM,Reasoning,Human,30,3.0
ULM,Reasoning,Human,31,2.6666666666666665
ULM,Reasoning,Human,32,3.0
ULM,Reasoning,Human,33,2.6666666666666665
ULM,Reasoning,Human,34,2.6666666666666665
ULM,Reasoning,Human,35,2.6666666666666665
ULM,Reasoning,Human,36,2.6666666666666665
ULM,Reasoning,Human,37,2.6666666666666665
ULM,Reasoning,Human,38,3.0
ULM,Reasoning,Human,39,3.0
ULM,Reasoning,Human,40,1.6666666666666667
ULM,Reasoning,Human,41,2.0
ULM,Reasoning,Human,42,2.3333333333333335
ULM,Reasoning,Human,43,2.0
ULM,Reasoning,Human,44,2.3333333333333335
ULM,Reasoning,Human,45,2.6666666666666665
ULM,Reasoning,Human,46,3.0
ULM,Reasoning,Human,47,2.3333333333333335
ULM,Reasoning,Human,48,2.3333333333333335
ULM,Reasoning,Human,49,1.6666666666666667
ULM,Reasoning,Human,50,1.6666666666666667
ULM,Reasoning,Human,51,2.0
ULM,Reasoning,Human,52,1.3333333333333333
ULM,Reasoning,Human,53,1.3333333333333333
ULM,Reasoning,Human,54,3.0
ULM,Reasoning,Human,55,2.6666666666666665
ULM,Reasoning,Human,56,2.6666666666666665
ULM,Reasoning,Human,57,2.6666666666666665
ULM,Reasoning,Human,58,3.0
ULM,Reasoning,Human,59,2.6666666666666665
ULM,Reasoning,Human,60,3.0
